months_programming,hours_learning_per_week,num_learning_resources,attended_bootcamp,is_under_employed,is_ethnic_minority,has_degree,is_high_income_country,log_expected_earning,paid_contributor,gender_clean,age_group,age_numeric
15.0,20.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,31.0
0.0,0.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,30.0
1.0,10.0,0.0,0,0,0,1,0,10.085850775128717,0,man,young,34.0
1.0,12.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,
12.0,4.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,20.0
1.0,1.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,18.0
4.0,30.0,0.0,0,0,0,0,1,10.714439990727769,0,man,young,34.0
6.0,10.0,0.0,0,0,1,1,1,11.225256725762893,0,man,young,25.0
48.0,2.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,27.0
12.0,21.0,0.0,0,0,0,1,0,6.398594934535208,0,woman,young,22.0
26.0,35.0,0.0,0,0,1,0,1,11.225256725762893,0,man,young,29.0
1.0,8.0,0.0,0,0,1,1,1,10.915106645867503,0,woman,young,28.0
0.0,10.0,0.0,0,0,0,0,1,2.5649493574615367,0,man,young,22.0
36.0,15.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,30.0
1.0,3.0,0.0,0,1,1,1,0,9.210440366976517,0,man,young,26.0
1.0,40.0,0.0,1,0,0,1,1,10.633472802314019,0,man,young,27.0
6.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,49.0
1.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,23.0
72.0,60.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,29.0
12.0,25.0,0.0,1,0,1,0,1,10.633472802314019,0,man,experienced,48.0
1.0,5.0,0.0,0,0,1,1,1,10.633472802314019,0,man,young,25.0
2.0,20.0,0.0,0,1,1,1,1,11.289794413577894,0,man,experienced,36.0
24.0,30.0,0.0,0,0,0,0,1,10.596659732783579,0,man,young,26.0
3.0,10.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,29.0
0.0,0.0,0.0,0,0,0,1,1,10.633472802314019,0,man,experienced,48.0
60.0,20.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,33.0
10.0,35.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,27.0
1.0,7.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,23.0
0.0,7.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,23.0
2.0,15.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,34.0
36.0,1.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,34.0
2.0,6.0,0.0,0,0,0,0,0,10.308985993422082,0,man,young,23.0
36.0,2.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,25.0
60.0,4.0,0.0,0,1,1,0,1,10.633472802314019,0,man,young,29.0
0.0,12.0,0.0,0,1,1,1,1,11.002116507732017,0,man,young,31.0
1.0,7.0,0.0,0,0,0,1,0,9.105090961257085,0,man,young,21.0
1.0,10.0,0.0,0,0,0,0,1,10.596659732783579,0,woman,experienced,39.0
1.0,5.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,18.0
8.0,5.0,0.0,0,1,0,1,1,10.633472802314019,0,man,young,25.0
4.0,10.0,0.0,1,0,1,0,1,10.950824090522445,0,man,young,32.0
1.0,7.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,34.0
2.0,15.0,0.0,0,1,1,1,1,10.633472802314019,0,woman,young,23.0
3.0,1.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,31.0
150.0,3.0,0.0,0,0,0,1,0,10.633472802314019,1,man,experienced,41.0
3.0,3.0,0.0,0,0,1,1,1,10.819798284210286,0,man,young,26.0
24.0,70.0,0.0,0,0,1,1,0,9.61587214452889,0,man,young,20.0
1.0,5.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,44.0
18.0,14.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,18.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,16.0
10.0,37.0,0.0,0,0,0,0,0,8.006700845440367,0,man,young,18.0
8.0,10.0,0.0,0,0,0,1,1,11.156264806643742,0,man,young,24.0
1.0,20.0,0.0,0,1,0,1,1,10.308985993422082,0,woman,young,22.0
1.0,20.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,22.0
24.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,15.0
24.0,25.0,0.0,0,0,0,1,1,11.407576060361786,0,man,young,24.0
0.0,5.0,0.0,0,0,0,1,1,11.156264806643742,0,man,young,34.0
1.0,20.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,24.0
48.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,23.0
6.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,50.0
3.0,5.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,17.0
24.0,20.0,0.0,0,0,0,1,1,10.819798284210286,0,man,experienced,43.0
24.0,10.0,0.0,0,1,0,0,1,10.819798284210286,0,woman,young,27.0
8.0,14.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,28.0
0.0,0.0,0.0,0,0,0,1,1,10.633472802314019,0,man,experienced,70.0
6.0,21.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,23.0
0.0,0.0,0.0,0,0,0,0,0,8.517393171418904,0,man,young,16.0
1.0,6.0,0.0,0,0,0,1,0,6.398594934535208,0,man,young,20.0
1.0,7.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,27.0
0.0,12.0,0.0,0,0,0,0,1,10.463131911491967,0,woman,young,34.0
12.0,12.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,29.0
12.0,5.0,0.0,0,0,1,0,1,12.611541086966115,0,woman,young,15.0
1.0,20.0,0.0,0,0,1,1,1,10.633472802314019,1,woman,young,25.0
0.0,4.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,24.0
1.0,23.0,0.0,0,0,1,0,1,10.819798284210286,0,man,young,25.0
6.0,10.0,0.0,0,0,1,0,1,2.3978952727983707,0,woman,young,16.0
6.0,28.0,0.0,0,1,1,1,0,10.633472802314019,0,woman,young,23.0
1.0,6.0,0.0,0,1,1,1,1,10.633472802314019,0,woman,experienced,55.0
6.0,10.0,0.0,0,0,1,1,1,10.633472802314019,0,man,young,22.0
0.0,5.0,0.0,0,0,0,0,0,9.61587214452889,0,man,young,19.0
1.0,20.0,0.0,0,0,0,0,1,10.12667110305036,0,man,young,16.0
12.0,20.0,0.0,0,0,0,1,0,9.90353755128617,0,man,young,22.0
6.0,10.0,0.0,0,0,0,0,0,7.601402334583733,0,man,young,18.0
60.0,10.0,0.0,0,0,1,0,1,10.633472802314019,1,man,young,19.0
6.0,5.0,0.0,0,0,0,1,0,11.225256725762893,0,woman,young,28.0
6.0,56.0,0.0,0,0,0,0,0,8.517393171418904,0,man,young,24.0
36.0,42.0,0.0,0,0,0,1,0,11.082157933374816,0,woman,young,25.0
2.0,6.0,0.0,0,0,0,1,0,8.31898612539206,0,man,young,23.0
4.0,12.0,0.0,0,1,0,0,1,10.915106645867503,0,man,young,29.0
12.0,10.0,0.0,1,0,0,1,1,10.62135173563291,0,man,young,28.0
12.0,4.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,33.0
1.0,18.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,19.0
24.0,20.0,0.0,0,1,0,0,0,10.633472802314019,1,man,experienced,38.0
15.0,5.0,0.0,0,0,0,0,0,12.611541086966115,0,man,young,23.0
16.0,15.0,0.0,0,1,0,0,0,10.633472802314019,1,man,young,22.0
1.0,10.0,0.0,0,0,0,1,0,10.757924157061597,0,woman,experienced,36.0
12.0,10.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,27.0
10.0,5.0,0.0,0,1,1,1,1,10.633472802314019,1,man,young,23.0
24.0,70.0,0.0,1,0,1,0,1,10.633472802314019,0,man,experienced,38.0
16.0,4.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,20.0
0.0,10.0,0.0,0,1,0,1,0,10.633472802314019,0,woman,young,26.0
0.0,0.0,0.0,0,0,1,0,1,10.819798284210286,0,man,young,19.0
4.0,20.0,0.0,0,0,0,1,0,10.596659732783579,0,woman,young,29.0
9.0,5.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,28.0
24.0,5.0,0.0,0,0,0,0,0,10.819798284210286,0,man,experienced,37.0
0.0,21.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,31.0
0.0,0.0,0.0,0,0,0,1,1,10.633472802314019,0,man,experienced,42.0
6.0,5.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,26.0
0.0,2.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,17.0
1.0,1.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,19.0
5.0,5.0,0.0,0,0,0,1,0,8.699681400989514,0,woman,young,29.0
1.0,2.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,24.0
1.0,4.0,0.0,0,1,0,1,1,11.002116507732017,0,man,young,26.0
48.0,12.0,0.0,0,1,1,0,1,10.633472802314019,0,woman,experienced,44.0
36.0,4.0,0.0,0,0,0,1,0,9.713174145812621,0,man,young,22.0
0.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,80.0
2.0,3.0,0.0,0,0,0,0,0,6.398594934535208,0,woman,young,22.0
24.0,25.0,0.0,0,0,0,0,0,10.819798284210286,0,man,young,20.0
0.0,10.0,0.0,0,0,0,1,1,11.002116507732017,0,man,young,26.0
6.0,12.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,young,
14.0,20.0,0.0,0,0,1,0,1,10.633472802314019,1,man,experienced,41.0
1.0,20.0,0.0,0,0,0,1,0,10.633472802314019,0,man,experienced,35.0
24.0,30.0,0.0,0,0,0,0,0,1.791759469228055,0,woman,young,20.0
1.0,5.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,26.0
6.0,10.0,0.0,0,0,1,0,1,10.633472802314019,1,man,young,26.0
120.0,10.0,0.0,1,0,0,0,1,10.633472802314019,1,man,experienced,45.0
10.0,50.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,18.0
1.0,15.0,0.0,0,1,0,1,0,8.517393171418904,0,man,young,34.0
1.0,10.0,0.0,0,1,0,1,1,10.633472802314019,0,man,experienced,42.0
7.0,10.0,0.0,0,1,0,1,1,10.633472802314019,0,man,young,30.0
24.0,20.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,young,25.0
30.0,3.0,0.0,0,0,0,1,1,10.633472802314019,1,woman,experienced,43.0
84.0,0.0,0.0,0,0,0,1,1,10.633472802314019,1,woman,young,26.0
5.0,15.0,0.0,0,0,0,0,0,8.160803920954665,0,man,young,14.0
0.0,9.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,26.0
6.0,10.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,20.0
2.0,5.0,0.0,0,0,0,1,1,10.915106645867503,0,man,young,29.0
0.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,49.0
0.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,22.0
30.0,12.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,20.0
4.0,13.0,0.0,0,0,0,0,0,6.90875477931522,0,man,young,19.0
0.0,4.0,0.0,0,0,1,1,0,8.517393171418904,0,man,young,22.0
10.0,40.0,0.0,0,0,0,0,0,10.085850775128717,0,woman,young,26.0
56.0,7.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,15.0
6.0,10.0,0.0,0,1,1,1,0,8.517393171418904,0,man,young,27.0
1.0,40.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,19.0
2.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,experienced,37.0
2.0,20.0,0.0,0,0,0,1,0,11.289794413577894,0,woman,young,21.0
2.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,32.0
12.0,2.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,18.0
12.0,20.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,21.0
3.0,35.0,0.0,0,0,0,1,0,10.633472802314019,0,man,experienced,35.0
2.0,4.0,0.0,0,0,0,1,1,11.156264806643742,0,man,young,24.0
12.0,10.0,0.0,0,1,1,1,1,10.308985993422082,0,man,experienced,39.0
48.0,32.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,22.0
3.0,9.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,25.0
0.0,1.0,0.0,0,1,1,1,1,10.596659732783579,0,man,young,22.0
1.0,10.0,0.0,0,1,0,1,1,0.0,0,man,young,33.0
12.0,15.0,0.0,1,0,1,1,1,11.002116507732017,0,man,experienced,37.0
8.0,20.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,21.0
4.0,5.0,0.0,0,0,0,0,0,6.90875477931522,0,man,young,19.0
10.0,10.0,0.0,1,1,1,0,0,8.699681400989514,0,man,young,19.0
6.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,22.0
12.0,14.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
2.0,10.0,0.0,0,1,0,1,1,10.819798284210286,0,woman,young,25.0
50.0,8.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,23.0
12.0,50.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,20.0
1.0,10.0,0.0,0,1,0,1,1,10.043292972227004,0,man,young,25.0
15.0,3.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,24.0
6.0,15.0,0.0,0,1,0,1,0,6.2166061010848646,0,man,young,26.0
1.0,10.0,0.0,0,1,0,0,1,11.225256725762893,0,man,young,27.0
7.0,40.0,0.0,1,0,1,1,0,11.002116507732017,0,man,young,24.0
7.0,21.0,0.0,0,0,0,0,0,9.392745258631441,0,man,young,16.0
6.0,4.0,0.0,1,0,0,0,0,4.61512051684126,0,man,young,
3.0,5.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,23.0
1.0,21.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,28.0
6.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,23.0
6.0,15.0,0.0,0,0,0,0,0,7.0909098220799835,0,man,young,21.0
1.0,1.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,44.0
2.0,14.0,0.0,0,0,0,1,0,6.90875477931522,0,man,young,21.0
2.0,15.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,experienced,44.0
2.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,26.0
8.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,21.0
1.0,5.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,26.0
5.0,6.0,0.0,0,1,0,1,0,9.210440366976517,0,man,young,30.0
63.0,15.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,30.0
6.0,10.0,0.0,0,1,0,0,1,9.61587214452889,0,woman,young,23.0
0.0,6.0,0.0,0,0,0,0,1,9.90353755128617,0,man,young,16.0
1.0,7.0,0.0,0,0,0,0,0,9.019905995071678,0,woman,young,19.0
6.0,20.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,27.0
4.0,7.0,0.0,0,0,0,0,1,9.90353755128617,0,man,young,22.0
0.0,10.0,0.0,0,0,1,0,1,10.633472802314019,1,woman,young,32.0
6.0,20.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,26.0
6.0,10.0,0.0,0,0,0,1,1,10.463131911491967,0,woman,experienced,42.0
6.0,10.0,0.0,0,0,0,0,0,5.303304908059076,0,man,young,20.0
3.0,2.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,28.0
5.0,10.0,0.0,0,1,0,0,1,10.463131911491967,0,man,experienced,38.0
48.0,14.0,0.0,0,1,1,1,0,10.633472802314019,1,man,young,24.0
24.0,15.0,0.0,0,1,0,1,1,10.633472802314019,1,man,young,26.0
3.0,10.0,0.0,0,1,0,0,1,10.596659732783579,0,man,young,30.0
10.0,60.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,23.0
6.0,10.0,0.0,0,0,0,0,1,10.714439990727769,0,man,young,23.0
40.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,24.0
4.0,15.0,0.0,0,0,0,1,1,10.239995502805316,0,man,young,26.0
24.0,28.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,24.0
18.0,50.0,0.0,0,0,1,1,0,10.633472802314019,1,man,young,24.0
1.0,50.0,0.0,1,0,1,0,0,9.61587214452889,0,man,young,33.0
60.0,36.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,23.0
6.0,5.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,23.0
36.0,16.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,young,22.0
15.0,30.0,0.0,0,0,0,1,0,9.210440366976517,0,man,experienced,42.0
6.0,14.0,0.0,0,1,0,1,0,9.472781556562168,0,man,young,28.0
30.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,26.0
0.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,experienced,44.0
1.0,20.0,0.0,0,0,0,1,0,10.633472802314019,0,man,experienced,35.0
3.0,15.0,0.0,0,1,0,1,0,10.633472802314019,0,man,experienced,41.0
6.0,20.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,25.0
0.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,26.0
3.0,20.0,0.0,0,1,0,1,0,10.633472802314019,0,man,young,29.0
3.0,5.0,0.0,0,0,0,1,0,11.695255355062795,0,man,experienced,42.0
18.0,15.0,0.0,0,1,1,1,0,11.002116507732017,0,man,young,27.0
0.0,0.0,0.0,0,0,1,1,1,10.308985993422082,0,woman,young,31.0
3.0,40.0,0.0,0,0,0,0,0,10.819798284210286,0,man,young,24.0
7.0,30.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,experienced,41.0
1.0,28.0,0.0,0,0,0,1,0,10.819798284210286,0,man,young,21.0
1.0,14.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,22.0
2.0,30.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,19.0
12.0,14.0,0.0,0,0,0,0,0,10.633472802314019,1,man,experienced,37.0
6.0,5.0,0.0,0,1,0,1,1,10.308985993422082,0,woman,young,27.0
1.0,3.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,23.0
3.0,1.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,23.0
2.0,40.0,0.0,1,0,0,1,1,11.002116507732017,0,man,young,32.0
12.0,20.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,19.0
3.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,20.0
1.0,16.0,0.0,0,0,0,1,0,11.289794413577894,0,man,young,31.0
156.0,0.0,0.0,0,0,1,0,0,10.633472802314019,1,man,experienced,36.0
1.0,2.0,0.0,0,1,0,0,1,9.90353755128617,0,woman,young,32.0
6.0,10.0,0.0,1,1,0,1,0,8.006700845440367,0,man,young,23.0
1.0,10.0,0.0,0,0,0,0,0,9.350189267092581,0,man,young,26.0
3.0,10.0,0.0,0,0,0,1,0,8.853808274977197,0,man,young,21.0
1.0,10.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,
60.0,10.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,30.0
6.0,8.0,0.0,0,0,0,1,0,11.002116507732017,0,man,young,23.0
6.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,29.0
0.0,0.0,0.0,0,0,1,1,1,11.002116507732017,0,woman,young,34.0
6.0,10.0,0.0,0,0,0,1,0,10.819798284210286,0,man,young,31.0
6.0,5.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,27.0
2.0,10.0,0.0,0,1,0,0,0,10.633472802314019,0,man,experienced,58.0
1.0,2.0,0.0,0,1,0,1,0,8.853808274977197,0,man,young,26.0
3.0,30.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,24.0
36.0,50.0,0.0,0,0,0,0,0,10.633472802314019,0,man,experienced,42.0
9.0,5.0,0.0,0,0,1,1,1,10.12667110305036,0,man,young,34.0
1.0,5.0,0.0,0,1,1,1,0,10.308985993422082,0,man,young,28.0
3.0,10.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,20.0
12.0,1.0,0.0,0,1,1,1,0,10.633472802314019,1,man,young,27.0
1.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,31.0
36.0,3.0,0.0,0,1,1,1,1,11.775297421715827,0,man,experienced,42.0
12.0,4.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,21.0
8.0,5.0,0.0,0,0,1,1,1,10.633472802314019,0,man,young,29.0
48.0,4.0,0.0,0,0,1,1,1,10.633472802314019,1,man,young,27.0
9.0,20.0,0.0,0,1,1,0,1,10.463131911491967,0,man,young,31.0
2.0,10.0,0.0,0,0,0,0,1,10.819798284210286,0,man,young,29.0
3.0,30.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
8.0,10.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,24.0
3.0,10.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,27.0
4.0,15.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
24.0,12.0,0.0,0,0,1,1,0,10.819798284210286,0,man,young,20.0
0.0,15.0,0.0,0,0,0,1,1,2.3978952727983707,0,man,experienced,54.0
1.0,6.0,0.0,1,0,1,0,1,10.633472802314019,0,man,young,16.0
3.0,5.0,0.0,0,0,0,0,0,9.90353755128617,0,woman,young,19.0
0.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,22.0
2.0,10.0,0.0,0,1,0,0,1,10.819798284210286,0,man,young,28.0
1.0,4.0,0.0,0,0,0,0,0,9.798182590890704,0,man,young,19.0
1.0,16.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,experienced,68.0
24.0,15.0,0.0,0,1,0,1,1,11.350418300109132,0,man,experienced,36.0
1.0,5.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,34.0
6.0,1.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,21.0
0.0,3.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,59.0
60.0,5.0,0.0,0,1,0,0,1,11.002116507732017,0,woman,experienced,38.0
0.0,3.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,33.0
3.0,4.0,0.0,0,1,1,1,1,10.633472802314019,0,man,experienced,43.0
14.0,14.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,29.0
10.0,6.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,experienced,39.0
0.0,0.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,experienced,62.0
24.0,48.0,0.0,0,1,1,0,0,10.633472802314019,0,man,young,30.0
0.0,20.0,0.0,0,0,0,0,1,10.596659732783579,0,man,young,28.0
15.0,12.0,0.0,0,0,0,1,1,10.714439990727769,0,woman,experienced,59.0
9.0,16.0,0.0,0,0,0,0,1,10.12667110305036,0,woman,young,19.0
1.0,5.0,0.0,0,0,1,1,1,10.915106645867503,0,man,young,32.0
7.0,50.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,young,25.0
40.0,10.0,0.0,0,0,0,1,0,9.392745258631441,0,man,young,23.0
9.0,50.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
0.0,3.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,16.0
0.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,53.0
24.0,2.0,0.0,0,0,0,1,1,10.463131911491967,0,woman,young,34.0
0.0,1.0,0.0,0,0,0,1,1,11.002116507732017,0,man,young,26.0
24.0,12.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,26.0
3.0,10.0,0.0,0,0,0,0,1,10.819798284210286,0,man,experienced,41.0
2.0,15.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,21.0
24.0,1.0,0.0,0,1,0,0,1,10.596659732783579,0,man,young,20.0
0.0,4.0,0.0,0,1,0,1,1,10.819798284210286,0,man,young,31.0
24.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,31.0
0.0,2.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,28.0
1.0,20.0,0.0,0,1,1,1,0,10.633472802314019,1,man,young,25.0
6.0,10.0,0.0,0,1,0,0,1,11.002116507732017,0,man,young,30.0
1.0,1.0,0.0,0,0,1,0,1,10.633472802314019,0,woman,young,22.0
2.0,5.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,33.0
4.0,69.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,
0.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,29.0
0.0,0.0,0.0,0,0,0,1,1,10.819798284210286,0,woman,experienced,38.0
5.0,0.0,0.0,0,0,1,0,1,10.596659732783579,0,man,young,21.0
1.0,30.0,0.0,0,0,0,1,1,11.156264806643742,0,man,young,23.0
6.0,4.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,experienced,41.0
12.0,5.0,0.0,0,0,0,1,1,10.596659732783579,0,woman,young,22.0
0.0,2.0,0.0,0,1,0,1,0,11.918397239722838,0,man,young,24.0
2.0,5.0,0.0,0,0,0,1,1,10.714439990727769,0,man,young,22.0
36.0,12.0,0.0,0,1,0,0,1,11.27720313144916,0,man,young,16.0
12.0,4.0,0.0,0,0,0,0,1,11.289794413577894,0,man,experienced,42.0
0.0,4.0,0.0,0,0,1,1,1,11.002116507732017,0,man,young,29.0
3.0,8.0,0.0,0,1,0,0,0,10.633472802314019,0,man,experienced,37.0
4.0,7.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,22.0
5.0,20.0,0.0,0,0,0,0,1,10.596659732783579,0,man,young,19.0
0.0,10.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,33.0
6.0,12.0,0.0,0,1,1,0,1,10.633472802314019,0,man,young,19.0
24.0,10.0,0.0,0,1,1,1,1,11.002116507732017,0,man,young,30.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
6.0,14.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,27.0
38.0,5.0,0.0,0,1,0,1,1,10.633472802314019,0,man,experienced,35.0
3.0,1.0,0.0,0,0,1,1,0,10.633472802314019,0,man,experienced,35.0
6.0,0.0,0.0,0,1,0,1,1,11.407576060361786,0,man,young,27.0
0.0,0.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,32.0
18.0,15.0,0.0,1,0,0,1,1,10.633472802314019,1,man,young,33.0
0.0,10.0,0.0,0,1,1,0,1,10.633472802314019,0,man,young,24.0
1.0,12.0,0.0,0,1,0,0,1,10.819798284210286,0,man,young,34.0
1.0,24.0,0.0,0,1,0,0,1,3.9318256327243257,0,man,young,23.0
6.0,10.0,0.0,0,1,0,0,1,11.002116507732017,0,man,young,33.0
4.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,23.0
24.0,15.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,31.0
6.0,10.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,18.0
4.0,3.0,0.0,0,0,0,1,0,10.596659732783579,0,man,young,29.0
1.0,8.0,0.0,0,0,0,0,1,10.819798284210286,0,man,young,32.0
6.0,10.0,0.0,0,0,0,0,1,9.90353755128617,0,man,young,15.0
12.0,10.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,young,31.0
