ed_level_enc,is_employed,is_remote,is_student,years_code,years_code_pro,devtype_developer_full_stack,devtype_developer_back_end,devtype_developer_front_end,devtype_developer_mobile,devtype_data_scientist_or_machine_learning_specialist,devtype_devops_specialist,devtype_engineering_manager,devtype_data_engineer,devtype_developer_desktop_or_enterprise_applications,devtype_security_professional,above_median_salary,ConvertedCompYearly,age_group,age_exp_pro,age_exp_total,exp_pro_bracket,exp_total_bracket
2.0,1,1,0,20.0,15.0,0,1,0,0,0,0,0,0,0,0,0,37592.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,6.0,1.0,0,0,0,0,0,0,0,1,0,0,0,47259.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,20.0,20.0,1,0,0,0,0,0,0,0,0,0,1,128887.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,8.0,6.0,1,0,0,0,0,0,0,0,0,0,0,59073.0,young,young_mid,young_mid,mid,mid
4.0,1,0,1,3.0,0.5,0,0,0,0,0,0,0,0,0,0,0,10741.0,young,young_junior,young_junior,junior,junior
5.0,1,0,0,52.0,46.0,0,0,0,0,0,0,0,0,0,0,1,120000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,40.0,33.0,0,1,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,1,0,20.0,10.0,1,0,0,0,0,0,0,0,0,0,1,133538.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,12.0,5.0,0,0,0,0,0,0,0,0,1,0,0,53703.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,10.0,6.0,0,1,0,0,0,0,0,0,0,0,1,107000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,11.0,9.0,0,1,0,0,0,0,0,0,0,0,1,180000.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,18.0,14.0,0,1,0,0,0,0,0,0,0,0,1,140000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,5.0,0.5,0,1,0,0,0,0,0,0,0,0,1,90000.0,young,young_junior,young_mid,junior,mid
1.0,1,0,0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,4666.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,28.0,22.0,0,0,0,0,0,0,0,0,0,0,1,186487.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,13.0,13.0,1,0,0,0,0,0,0,0,0,0,0,18649.0,experienced,experienced_mid,experienced_mid,mid,mid
2.0,1,0,0,7.0,5.0,0,1,0,0,0,0,0,0,0,0,1,96666.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,18.0,13.0,1,0,0,0,0,0,0,0,0,0,1,210000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,1,0,17.0,10.0,1,0,0,0,0,0,0,0,0,0,0,57999.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,36.0,27.0,0,0,0,0,0,0,0,0,0,0,1,139813.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,21.0,17.0,0,1,0,0,0,0,0,0,0,0,0,16191.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,11.0,6.0,1,0,0,0,0,0,0,0,0,0,0,60147.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,10.0,3.0,1,0,0,0,0,0,0,0,0,0,0,60000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,1,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,25920.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,1,94501.0,young,young_junior,young_mid,junior,mid
3.0,1,0,0,33.0,29.0,0,1,0,0,0,0,0,0,0,0,1,128887.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,35.0,19.0,0,0,0,0,0,0,0,0,0,0,1,93601.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,25.0,21.0,1,0,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,0,20936.0,young,young_mid,young_mid,mid,mid
3.0,1,1,0,2.0,0.5,0,0,1,0,0,0,0,0,0,0,0,303.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,13.0,5.0,0,1,0,0,0,0,0,0,0,0,1,72821.0,young,young_mid,young_mid,mid,mid
2.0,1,0,1,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1648.0,young,young_junior,young_junior,junior,junior
1.0,1,0,0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,48333.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,25.0,19.0,1,0,0,0,0,0,0,0,0,0,1,76577.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,24.0,7.0,0,0,0,0,1,0,0,0,0,0,1,74110.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,20.0,15.0,0,0,1,0,0,0,0,0,0,0,1,160000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,1,148000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,6.0,1.0,0,1,0,0,0,0,0,0,0,0,0,26415.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,17.0,13.0,0,1,0,0,0,0,0,0,0,0,1,80220.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,7.0,5.0,1,0,0,0,0,0,0,0,0,0,0,54520.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,15.0,12.0,1,0,0,0,0,0,0,0,0,0,1,98000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,1,75184.0,young,young_mid,young_mid,mid,mid
6.0,1,0,0,9.0,4.0,1,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_junior,young_mid,junior,mid
1.0,1,0,0,9.0,8.0,0,1,0,0,0,0,0,0,0,0,1,80555.0,young,young_mid,young_mid,mid,mid
4.0,1,0,1,7.0,7.0,0,0,0,0,0,1,0,0,0,0,0,45111.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,1,133757.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,18.0,13.0,0,0,0,1,0,0,0,0,0,0,1,92470.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,1,75571.0,experienced,experienced_junior,experienced_mid,junior,mid
5.0,1,0,0,17.0,13.0,0,0,0,0,0,0,1,0,0,0,1,82703.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,17.0,12.0,0,0,0,0,0,0,0,0,0,0,1,134258.0,young,young_mid,young_senior,mid,senior
2.0,1,1,1,4.0,0.5,0,0,0,0,0,0,0,0,0,0,0,24000.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,70000.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,16.0,14.0,1,0,0,0,0,0,0,0,0,0,1,93047.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,9.0,8.0,0,1,0,0,0,0,0,0,0,0,1,140127.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,10.0,4.0,0,0,0,0,1,0,0,0,0,0,1,120000.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,7.0,7.0,0,0,0,0,0,0,1,0,0,0,0,27969.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,16.0,12.0,0,0,0,0,0,0,0,0,0,0,0,46198.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,52.0,47.0,0,0,0,0,0,0,0,0,0,0,0,42962.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,1,19.0,15.0,0,0,0,0,0,1,0,0,0,0,1,85925.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,11.0,5.0,1,0,0,0,0,0,0,0,0,0,1,73036.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,8.0,7.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,15.0,15.0,0,0,0,0,0,0,0,0,0,0,1,350000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,6.0,2.0,0,0,0,0,0,0,0,0,0,1,0,22272.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,15.0,8.0,1,0,0,0,0,0,0,0,0,0,1,75184.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,20.0,10.0,0,1,0,0,0,0,0,0,0,0,1,334251.0,young,young_mid,young_senior,mid,senior
4.0,1,1,1,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,987.0,young,young_mid,young_junior,mid,junior
4.0,1,0,0,19.0,12.0,0,0,0,0,0,0,0,1,0,0,1,120832.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,30.0,23.0,1,0,0,0,0,0,0,0,0,0,1,153000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,15.0,5.0,0,0,0,0,0,0,0,0,0,0,0,38864.0,young,young_mid,young_senior,mid,senior
1.0,1,0,0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,45860.0,young,young_junior,young_junior,junior,junior
0.0,1,1,0,6.0,2.0,0,0,0,0,0,0,0,0,1,0,0,328.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,22.0,12.0,0,1,0,0,0,0,0,0,0,0,0,26000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,1,0,24.0,20.0,1,0,0,0,0,0,0,0,0,0,0,40000.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,1,0,40.0,35.0,0,0,1,0,0,0,0,0,0,0,1,66769.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,15.0,8.0,1,0,0,0,0,0,0,0,0,0,0,33991.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,10.0,3.0,0,0,0,0,1,0,0,0,0,0,0,57325.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,8.0,0.5,0,0,0,0,0,0,0,0,0,0,0,42962.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,11.0,9.0,0,0,0,0,0,0,0,0,0,0,1,72829.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,9.0,8.0,1,0,0,0,0,0,0,0,0,0,1,107406.0,young,young_mid,young_mid,mid,mid
6.0,1,1,0,18.0,12.0,0,0,0,0,1,0,0,0,0,0,1,250000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,62000.0,experienced,experienced_mid,experienced_mid,mid,mid
2.0,1,0,1,30.0,25.0,0,1,0,0,0,0,0,0,0,0,0,18921.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,20.0,16.0,0,0,0,0,0,0,0,1,0,0,1,125000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,1,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61146.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,0,6500.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,15.0,9.0,1,0,0,0,0,0,0,0,0,0,1,93393.0,young,young_mid,young_senior,mid,senior
2.0,1,0,0,17.0,13.0,1,0,0,0,0,0,0,0,0,0,1,217000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,25.0,23.0,1,0,0,0,0,0,0,0,0,0,0,41027.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,38.0,32.0,1,0,0,0,0,0,0,0,0,0,1,225000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,12.0,3.0,0,0,0,0,0,0,0,0,0,0,0,50159.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,20.0,12.0,0,0,0,0,0,0,0,0,0,0,1,88000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,9160.0,young,young_junior,young_junior,junior,junior
1.0,1,0,0,9.0,6.0,0,0,0,0,0,0,0,0,0,0,1,69814.0,young,young_mid,young_mid,mid,mid
6.0,1,0,0,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0,58598.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,16.0,11.0,0,0,0,0,0,1,0,0,0,0,1,77332.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,15.0,12.0,0,0,0,0,0,0,0,0,0,0,1,101910.0,young,young_mid,young_senior,mid,senior
3.0,1,0,0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,13400.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,15.0,9.0,1,0,0,0,0,0,0,0,0,0,1,206000.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,12.0,10.0,0,0,0,0,0,0,0,0,1,0,0,2020.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,6.0,4.0,1,0,0,0,0,0,0,0,0,0,0,36518.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,15.0,7.0,1,0,0,0,0,0,0,0,0,0,1,170000.0,young,young_mid,young_senior,mid,senior
6.0,1,0,0,40.0,30.0,0,0,0,0,1,0,0,0,0,0,0,53703.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,30.0,25.0,1,0,0,0,0,0,0,0,0,0,1,161109.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,12.0,8.0,0,0,0,1,0,0,0,0,0,0,0,20000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,0,0,10.0,6.0,0,0,0,0,0,0,0,0,1,0,0,51662.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,1,84000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,9.0,5.0,0,1,0,0,0,0,0,0,0,0,1,75000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,16.0,7.0,0,1,0,0,0,0,0,0,0,0,0,25996.0,young,young_mid,young_senior,mid,senior
6.0,1,1,0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,1,72001.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,30.0,26.0,0,0,0,0,0,1,0,0,0,0,0,2238.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,3.0,0.5,1,0,0,0,0,0,0,0,0,0,0,2126.0,young,young_junior,young_junior,junior,junior
5.0,1,1,0,10.0,10.0,0,1,0,0,0,0,0,0,0,0,0,32921.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,17.0,3.0,0,0,0,0,0,1,0,0,0,0,1,165000.0,young,young_junior,young_senior,junior,senior
2.0,1,1,0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,0,6154.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,6.0,4.0,1,0,0,0,0,0,0,0,0,0,0,44265.0,young,young_junior,young_mid,junior,mid
3.0,1,1,1,7.0,1.0,0,0,0,0,1,0,0,0,0,0,0,33000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,16.0,12.0,0,0,0,0,0,0,1,0,0,0,1,180000.0,young,young_mid,young_senior,mid,senior
2.0,1,1,0,10.0,4.0,0,0,0,0,0,0,0,0,0,0,1,230000.0,experienced,experienced_junior,experienced_mid,junior,mid
5.0,1,1,0,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,43500.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,7.0,7.0,0,1,0,0,0,0,0,0,0,0,0,59817.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,8.0,7.0,0,1,0,0,0,0,0,0,0,0,1,130000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,35.0,25.0,0,1,0,0,0,0,0,0,0,0,0,64444.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,25.0,19.0,1,0,0,0,0,0,0,0,0,0,1,150000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,321.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,8.0,3.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,experienced,experienced_junior,experienced_mid,junior,mid
4.0,1,0,0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,44586.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,20.0,6.0,0,0,0,0,0,0,0,0,0,0,1,73248.0,young,young_mid,young_senior,mid,senior
2.0,1,0,0,12.0,10.0,0,0,1,0,0,0,0,0,0,0,1,82046.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,23.0,10.0,0,0,0,0,0,0,0,0,1,0,0,43127.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,35.0,32.0,0,0,0,0,0,0,0,0,0,0,1,69814.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,40.0,38.0,0,1,0,0,0,0,0,0,0,0,1,150000.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,17.0,9.0,0,0,0,0,0,0,0,0,0,0,0,57325.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,1,82870.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,1,175000.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,16.0,14.0,0,0,0,0,0,0,0,0,1,0,1,295000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,1,0,34.0,14.0,0,0,0,0,0,0,0,0,0,0,0,29909.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,7.0,2.0,1,0,0,0,0,0,0,0,0,0,1,95000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,35.0,10.0,0,0,0,0,0,0,0,0,0,0,1,99351.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,1,11.0,0.5,1,0,0,0,0,0,0,0,0,0,0,19333.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,13.0,9.0,1,0,0,0,0,0,0,0,0,0,0,55000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,20.0,17.0,1,0,0,0,0,0,0,0,0,0,1,128887.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,8.0,5.0,1,0,0,0,0,0,0,0,0,0,0,48333.0,young,young_mid,young_mid,mid,mid
1.0,1,0,0,8.0,6.0,0,0,0,1,0,0,0,0,0,0,0,23200.0,young,young_mid,young_mid,mid,mid
2.0,1,0,1,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,43616.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,8.0,3.0,0,0,0,0,0,0,0,0,1,0,0,26071.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,20.0,26.0,0,0,0,0,0,0,0,0,1,0,1,120000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,15.0,8.0,0,0,0,1,0,0,0,0,0,0,0,40149.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,39.0,33.0,1,0,0,0,0,0,0,0,0,0,1,115000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,7.0,5.0,1,0,0,0,0,0,0,0,0,0,0,36000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,22.0,16.0,0,1,0,0,0,0,0,0,0,0,1,85925.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,12.0,4.0,0,1,0,0,0,0,0,0,0,0,1,140000.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,20.0,4.0,0,0,0,0,0,0,0,0,0,0,1,90000.0,experienced,experienced_junior,experienced_senior,junior,senior
4.0,1,1,0,6.0,4.0,0,1,0,0,0,0,0,0,0,0,0,60000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,20.0,16.0,0,0,0,0,0,0,1,0,0,0,1,134482.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,0,4.0,0.5,1,0,0,0,0,0,0,0,0,0,0,21160.0,young,young_junior,young_junior,junior,junior
2.0,1,1,0,21.0,10.0,1,0,0,0,0,0,0,0,0,0,1,80000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,1,113000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,1,145386.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,43.0,35.0,0,0,0,0,0,0,0,0,1,0,1,105040.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,0,13.0,10.0,1,0,0,0,0,0,0,0,0,0,1,84851.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,15.0,12.0,1,0,0,0,0,0,0,0,0,0,1,85000.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,42.0,26.0,0,1,0,0,0,0,0,0,0,0,1,94267.0,experienced,experienced_senior,experienced_senior,senior,senior
3.0,1,1,0,26.0,25.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,experienced,experienced_senior,experienced_senior,senior,senior
3.0,1,0,0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,64444.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,28.0,28.0,1,0,0,0,0,0,0,0,0,0,1,215000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,14.0,12.0,1,0,0,0,0,0,0,0,0,0,0,20887.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,20.0,14.0,0,0,0,0,0,0,0,0,0,0,0,49407.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,100000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,13.0,8.0,1,0,0,0,0,0,0,0,0,0,1,160000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,12.0,3.0,1,0,0,0,0,0,0,0,0,0,1,92720.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,20.0,16.0,0,1,0,0,0,0,0,0,0,0,0,32345.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,10.0,8.0,0,1,0,0,0,0,0,0,0,0,0,31500.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,0,20.0,15.0,0,0,0,1,0,0,0,0,0,0,0,1259.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,40.0,38.0,0,1,0,0,0,0,0,0,0,0,1,95463.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,40.0,30.0,1,0,0,0,0,0,0,0,0,0,0,19371.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,14.0,8.0,1,0,0,0,0,0,0,0,0,0,0,8951.0,experienced,experienced_mid,experienced_mid,mid,mid
6.0,1,0,0,40.0,25.0,0,1,0,0,0,0,0,0,0,0,1,175000.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,1,7.0,1.0,1,0,0,0,0,0,0,0,0,0,1,80000.0,young,young_junior,young_mid,junior,mid
2.0,1,1,0,13.0,5.0,1,0,0,0,0,0,0,0,0,0,1,70000.0,young,young_mid,young_mid,mid,mid
6.0,1,1,0,9.0,6.0,0,0,0,0,0,0,0,1,0,0,1,93000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,0,46.0,29.0,0,0,0,0,0,0,0,0,0,0,1,90000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,8.0,5.0,0,1,0,0,0,0,0,0,0,0,1,77332.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,1,115000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,20052.0,young,young_mid,young_mid,mid,mid
4.0,1,1,1,6.0,2.0,0,0,0,1,0,0,0,0,0,0,0,8631.0,young,young_junior,young_mid,junior,mid
2.0,1,1,0,13.0,10.0,0,0,0,0,0,1,0,0,0,0,1,71337.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,35.0,30.0,0,0,0,0,0,0,0,0,0,0,0,54923.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,1,120000.0,young,young_mid,young_senior,mid,senior
3.0,1,1,0,7.0,2.0,1,0,0,0,0,0,0,0,0,0,0,54493.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,16.0,9.0,1,0,0,0,0,0,0,0,0,0,0,16151.0,experienced,experienced_mid,experienced_senior,mid,senior
2.0,1,1,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,1,170000.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,13.0,10.0,1,0,0,0,0,0,0,0,0,0,0,60000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,14.0,12.0,0,1,0,0,0,0,0,0,0,0,1,120000.0,young,young_mid,young_mid,mid,mid
6.0,1,0,0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,1,155000.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,4.0,3.0,0,1,0,0,0,0,0,0,0,0,1,86401.0,experienced,experienced_junior,experienced_junior,junior,junior
2.0,1,0,0,9.0,9.0,0,0,0,0,0,0,1,0,0,0,1,183000.0,experienced,experienced_mid,experienced_mid,mid,mid
2.0,1,1,1,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,4476.0,young,young_junior,young_junior,junior,junior
5.0,1,0,0,23.0,19.0,0,1,0,0,0,0,0,0,0,0,0,44818.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,8.0,5.0,1,0,0,0,0,0,0,0,0,0,0,6000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,1,180000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,2871.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,37.0,30.0,0,0,0,0,0,0,0,0,0,0,1,161109.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,25.0,9.0,1,0,0,0,0,0,0,0,0,0,0,55200.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,18.0,10.0,0,0,0,0,0,1,0,0,0,0,1,89134.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,1,72693.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,11.0,10.0,1,0,0,0,0,0,0,0,0,0,0,13576.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,6.0,5.0,0,0,0,0,0,0,0,0,1,0,0,59073.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,21.0,17.0,0,1,0,0,0,0,0,0,0,0,1,144998.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,16.0,12.0,1,0,0,0,0,0,0,0,0,0,1,128887.0,experienced,experienced_mid,experienced_senior,mid,senior
